timestamp,throughput_mbps,channel_occupancy_percent,channel_occupancy_method,latency_ms,jitter_ms,packet_loss_udp_percent,poll_interval_s,tx_retries_per_s,tx_failed_per_s,rssi_dbm,connected_clients,rssi_delta_db,rssi_moving_avg_dbm,scenario,throughput_score,occupancy_score,retry_failed_score,jitter_score,congestion_score,label
2026-08-23 02:14:18,121.11,100.0,delta,182.25,369.0,,5.0,1557.0,1557.0,-36.33,3,1.0,-36.6,stress_load,0.8074,1.0,0.4982,1.0,0.8611,3
2026-08-23 02:14:23,125.49,33.33,instantaneous_fallback,208.0,262.0,,5.0,1540.8,1540.8,-34.33,3,2.0,-36.2,stress_load,0.8366,0.3333,0.4931,0.8733,0.5469,2
2026-08-23 02:14:28,126.16,33.33,instantaneous_fallback,124.25,181.0,,5.0,1950.0,1951.2,-35.67,3,-1.33,-35.8,stress_load,0.8411,0.3333,0.6242,0.6033,0.5335,2
2026-08-23 02:14:33,129.63,30.0,instantaneous_fallback,167.5,213.0,,5.0,1775.4,1789.8,-37.0,3,-1.33,-36.13,stress_load,0.8642,0.3,0.5704,0.71,0.5284,2
2026-08-23 02:14:38,125.86,33.33,instantaneous_fallback,312.0,447.0,,5.0,1521.0,1535.4,-35.33,3,1.67,-35.73,stress_load,0.8391,0.3333,0.489,1.0,0.5656,2
2026-08-23 02:14:44,126.24,30.0,instantaneous_fallback,153.75,256.0,,6.0,1151.5,1151.5,-37.33,3,-2.0,-35.93,stress_load,0.8416,0.3,0.3685,0.8533,0.505,2
2026-08-23 02:14:49,119.25,33.33,instantaneous_fallback,109.75,101.0,,5.0,1110.0,1110.0,-37.0,3,0.33,-36.47,stress_load,0.795,0.3333,0.3552,0.3367,0.4305,1
2026-08-23 02:14:53,125.03,33.33,instantaneous_fallback,166.5,227.0,,4.0,2304.75,2304.75,-33.0,3,4.0,-35.93,stress_load,0.8335,0.3333,0.7375,0.7567,0.5777,2
2026-08-23 02:14:59,123.8,30.0,instantaneous_fallback,115.5,202.0,,6.0,1144.0,1144.0,-36.33,3,-3.33,-35.8,stress_load,0.8253,0.3,0.3661,0.6733,0.4743,1
2026-08-23 02:15:03,108.45,30.0,instantaneous_fallback,179.0,213.0,,4.0,1425.75,1434.75,-35.33,3,1.0,-35.8,stress_load,0.723,0.3,0.4577,0.71,0.4776,1
2026-08-23 02:15:09,127.07,27.59,instantaneous_fallback,185.75,374.0,,6.0,1348.0,1349.0,-34.67,3,0.67,-35.27,stress_load,0.8471,0.2759,0.4315,1.0,0.5299,2
2026-08-23 02:15:14,118.16,100.0,delta,171.5,437.0,,5.0,1590.6,1591.8,-34.33,3,0.33,-34.73,stress_load,0.7877,1.0,0.5092,1.0,0.8594,3
2026-08-23 02:15:19,136.19,30.0,instantaneous_fallback,70.5,74.0,,5.0,1752.0,1752.0,-34.33,3,0.0,-35.0,stress_load,0.9079,0.3,0.5606,0.2467,0.4657,1
2026-08-23 02:15:24,68.76,30.0,instantaneous_fallback,68.0,0.0,,5.0,1351.2,1353.6,-33.33,3,1.0,-34.4,stress_load,0.4584,0.3,0.4328,0.0,0.3132,1
2026-08-23 02:15:32,201.48,44.83,instantaneous_fallback,118.0,160.0,,8.0,960.38,1002.38,-33.33,3,0.0,-34.0,stress_load,1.0,0.4483,0.314,0.5333,0.5445,2
2026-08-23 02:15:39,91.47,100.0,delta,39.0,0.0,,7.0,694.29,697.71,-34.67,3,-1.33,-34.0,stress_load,0.6098,1.0,0.2227,0.0,0.6165,2
2026-08-23 02:15:50,233.95,33.33,instantaneous_fallback,132.5,248.0,,11.0,548.73,556.36,-34.67,3,0.0,-34.07,stress_load,1.0,0.3333,0.1768,0.8267,0.5093,2
2026-08-23 02:15:55,121.62,30.0,instantaneous_fallback,179.5,418.0,,5.0,1294.8,1294.8,-34.0,3,0.67,-34.0,stress_load,0.8108,0.3,0.4143,1.0,0.53,2
2026-08-23 02:16:00,120.84,36.67,instantaneous_fallback,196.75,223.0,,5.0,1825.8,1828.2,-33.0,3,1.0,-33.93,stress_load,0.8056,0.3667,0.5846,0.7433,0.5546,2
2026-08-23 02:16:06,133.08,31.03,instantaneous_fallback,142.25,172.0,,6.0,1622.5,1622.5,-34.67,3,-1.67,-34.2,stress_load,0.8872,0.3103,0.5192,0.5733,0.5069,2
2026-08-23 02:16:11,125.44,0.0,delta,167.0,340.0,,5.0,1780.8,1807.2,-34.0,3,0.67,-34.07,stress_load,0.8363,0.0,0.5741,1.0,0.4321,1
2026-08-23 02:16:16,121.22,40.0,instantaneous_fallback,81.5,122.0,,5.0,1497.0,1497.0,-35.67,3,-1.67,-34.27,stress_load,0.8081,0.4,0.479,0.4067,0.4984,1
2026-08-23 02:16:22,110.95,27.59,instantaneous_fallback,187.0,296.0,,6.0,1064.5,1064.5,-34.0,3,1.67,-34.27,stress_load,0.7397,0.2759,0.3406,0.9867,0.4882,1
2026-08-23 02:16:27,98.3,100.0,delta,603.0,0.0,,5.0,1760.4,1810.8,-33.67,3,0.33,-34.4,stress_load,0.6553,1.0,0.5714,0.0,0.6953,2
2026-08-23 02:16:38,200.05,31.03,instantaneous_fallback,199.5,332.0,,11.0,636.82,656.45,-33.67,3,0.0,-34.2,stress_load,1.0,0.3103,0.2069,1.0,0.531,2
2026-08-23 02:16:44,123.77,31.03,instantaneous_fallback,100.25,70.0,,6.0,983.5,1015.5,-34.0,3,-0.33,-34.2,stress_load,0.8251,0.3103,0.3198,0.2333,0.4036,1
2026-08-23 02:16:49,113.79,100.0,delta,133.25,194.0,,5.0,1800.0,1800.0,-31.67,3,2.33,-33.4,stress_load,0.7586,1.0,0.576,0.6467,0.8139,3
2026-08-23 02:16:54,131.34,31.03,instantaneous_fallback,153.5,183.0,,5.0,1660.2,1698.6,-33.0,3,-1.33,-33.2,stress_load,0.8756,0.3103,0.5374,0.61,0.5137,2
2026-08-23 02:17:00,130.05,100.0,delta,179.0,147.0,,6.0,1138.5,1141.5,-31.33,3,1.67,-32.73,stress_load,0.867,1.0,0.3648,0.49,0.7699,3
2026-08-23 02:17:05,101.47,36.67,instantaneous_fallback,76.25,111.0,,5.0,1015.2,1051.2,-36.33,3,-5.0,-33.27,stress_load,0.6765,0.3667,0.3306,0.37,0.4219,1
2026-08-23 02:17:10,97.88,33.33,instantaneous_fallback,213.25,73.0,,5.0,828.0,828.0,-35.33,3,1.0,-33.53,stress_load,0.6525,0.3333,0.265,0.2433,0.37,1
2026-08-23 02:17:14,97.87,36.67,instantaneous_fallback,152.5,280.0,,4.0,1538.25,1538.25,-32.33,3,3.0,-33.67,stress_load,0.6525,0.3667,0.4922,0.9333,0.534,2
2026-08-23 02:17:19,109.19,36.67,instantaneous_fallback,203.25,239.0,,5.0,1041.0,1041.0,-31.33,3,1.0,-33.33,stress_load,0.7279,0.3667,0.3331,0.7967,0.4967,1
2026-08-23 02:17:24,89.27,70.0,instantaneous_fallback,162.25,223.0,,5.0,1175.4,1176.6,-30.67,3,0.67,-33.2,stress_load,0.5951,0.7,0.3763,0.7433,0.6208,2
2026-08-23 02:17:30,78.68,73.33,instantaneous_fallback,151.25,231.0,,6.0,615.5,619.5,-31.67,3,-1.0,-32.27,stress_load,0.5245,0.7333,0.1976,0.77,0.5899,2
2026-08-23 02:17:36,117.59,33.33,instantaneous_fallback,115.25,159.0,,6.0,1319.5,1370.5,-31.67,3,0.0,-31.53,stress_load,0.7839,0.3333,0.4304,0.53,0.4723,1
2026-08-23 02:17:42,104.89,33.33,instantaneous_fallback,168.5,162.0,,6.0,515.5,517.5,-30.67,3,1.0,-31.2,stress_load,0.6993,0.3333,0.1653,0.54,0.4039,1
2026-08-23 02:17:47,99.63,53.33,instantaneous_fallback,145.0,270.0,,5.0,1207.2,1209.6,-35.67,3,-5.0,-32.07,stress_load,0.6642,0.5333,0.3867,0.9,0.5852,2
2026-08-23 02:17:52,94.65,34.48,instantaneous_fallback,146.25,91.0,,5.0,1038.6,1038.6,-30.67,3,5.0,-32.07,stress_load,0.631,0.3448,0.3324,0.3033,0.3933,1
2026-08-23 02:17:57,85.66,100.0,delta,138.0,248.0,,5.0,678.6,678.6,-30.67,3,0.0,-31.87,stress_load,0.5711,1.0,0.2172,0.8267,0.7317,2
2026-08-23 02:18:02,95.17,46.67,instantaneous_fallback,270.25,327.0,,5.0,925.8,965.4,-32.0,3,-1.33,-31.93,stress_load,0.6345,0.4667,0.3026,1.0,0.5474,2
2026-08-23 02:18:08,119.45,30.0,instantaneous_fallback,136.0,89.0,,6.0,1130.5,1130.5,-34.33,3,-2.33,-32.67,stress_load,0.7963,0.3,0.3618,0.2967,0.4111,1
2026-08-23 02:18:14,141.46,51.72,instantaneous_fallback,139.25,157.0,,6.0,1227.5,1274.5,-31.67,3,2.67,-31.87,stress_load,0.9431,0.5172,0.4003,0.5233,0.5799,2
2026-08-23 02:18:23,112.44,30.0,instantaneous_fallback,127.5,196.0,,9.0,679.33,679.33,-32.33,3,-0.67,-32.2,stress_load,0.7496,0.3,0.2174,0.6533,0.4264,1
2026-08-23 02:18:28,117.71,33.33,instantaneous_fallback,82.25,103.0,,5.0,1020.0,1023.6,-32.33,3,0.0,-32.53,stress_load,0.7847,0.3333,0.327,0.3433,0.4238,1
2026-08-23 02:18:32,107.86,46.67,instantaneous_fallback,183.5,390.0,,4.0,1170.75,1170.75,-31.67,3,0.67,-32.47,stress_load,0.7191,0.4667,0.3746,1.0,0.5788,2
2026-08-23 02:18:37,107.71,40.0,instantaneous_fallback,278.5,370.0,,5.0,764.4,764.4,-31.33,3,0.33,-31.87,stress_load,0.7181,0.4,0.2446,1.0,0.5225,2
2026-08-23 02:18:43,130.12,33.33,instantaneous_fallback,207.25,133.0,,6.0,998.5,1007.5,-34.0,3,-2.67,-32.33,stress_load,0.8675,0.3333,0.321,0.4433,0.4542,1
2026-08-23 02:18:47,122.82,30.0,instantaneous_fallback,160.0,195.0,,4.0,1323.0,1326.0,-32.33,3,1.67,-32.33,stress_load,0.8188,0.3,0.4238,0.65,0.481,1
2026-08-23 02:18:52,128.49,33.33,instantaneous_fallback,81.75,85.0,,5.0,929.4,931.8,-31.67,3,0.67,-32.2,stress_load,0.8566,0.3333,0.2978,0.2833,0.4234,1
2026-08-23 02:18:57,95.3,50.0,instantaneous_fallback,174.25,291.0,,5.0,1099.2,1106.4,-34.33,3,-2.67,-32.73,stress_load,0.6353,0.5,0.3529,0.97,0.5681,2
2026-08-23 02:19:02,100.78,36.67,instantaneous_fallback,172.5,436.0,,5.0,1230.6,1301.4,-34.0,3,0.33,-33.27,stress_load,0.6719,0.3667,0.4051,1.0,0.5304,2
2026-08-23 02:19:08,98.73,53.33,instantaneous_fallback,215.5,288.0,,6.0,1064.5,1081.5,-35.67,3,-1.67,-33.6,stress_load,0.6582,0.5333,0.3434,0.96,0.5843,2
2026-08-23 02:19:15,119.33,36.67,instantaneous_fallback,140.0,213.0,,7.0,958.29,959.14,-35.33,3,0.33,-34.2,stress_load,0.7955,0.3667,0.3068,0.71,0.492,1
2026-08-23 02:19:20,115.89,33.33,instantaneous_fallback,86.75,123.0,,5.0,1896.0,1899.6,-34.67,3,0.67,-34.8,stress_load,0.7726,0.3333,0.6073,0.41,0.4875,1
2026-08-23 02:19:25,112.21,34.48,instantaneous_fallback,137.25,309.0,,5.0,1155.6,1155.6,-36.0,3,-1.33,-35.13,stress_load,0.7481,0.3448,0.3698,1.0,0.5287,2
2026-08-23 02:19:30,105.67,41.38,instantaneous_fallback,235.0,356.0,,5.0,1465.8,1465.8,-37.0,3,-1.0,-35.73,stress_load,0.7045,0.4138,0.4691,1.0,0.5709,2
2026-08-23 02:19:35,118.65,30.0,instantaneous_fallback,191.75,358.0,,5.0,1989.6,2005.2,-36.67,3,0.33,-35.93,stress_load,0.791,0.3,0.6392,1.0,0.571,2
2026-08-23 02:19:40,111.26,50.0,instantaneous_fallback,57.25,32.0,,5.0,2034.6,2070.6,-38.33,3,-1.67,-36.53,stress_load,0.7417,0.5,0.6568,0.1067,0.5207,2
2026-08-23 02:19:45,110.19,36.67,instantaneous_fallback,111.25,110.0,,5.0,1255.8,1288.2,-37.67,3,0.67,-37.13,stress_load,0.7346,0.3667,0.407,0.3667,0.4483,1
2026-08-23 02:19:50,78.07,33.33,instantaneous_fallback,236.0,338.0,,5.0,1383.6,1383.6,-37.0,3,0.67,-37.33,stress_load,0.5205,0.3333,0.4428,1.0,0.4926,1
2026-08-23 02:19:56,167.4,53.33,instantaneous_fallback,212.75,380.0,,6.0,1661.0,1789.0,-37.0,3,0.0,-37.33,stress_load,1.0,0.5333,0.552,1.0,0.7004,2
2026-08-23 02:20:03,111.68,30.0,instantaneous_fallback,221.0,443.0,,7.0,1017.43,1017.43,-36.33,3,0.67,-37.27,stress_load,0.7445,0.3,0.3256,1.0,0.499,1
2026-08-23 02:20:08,92.48,56.67,instantaneous_fallback,160.5,93.0,,5.0,1302.6,1307.4,-37.33,3,-1.0,-37.07,stress_load,0.6165,0.5667,0.4176,0.31,0.5083,2
2026-08-23 02:20:16,157.91,41.38,instantaneous_fallback,91.25,100.0,,8.0,870.38,877.12,-37.33,3,0.0,-37.0,stress_load,1.0,0.4138,0.2796,0.3333,0.4921,1
2026-08-23 02:20:22,95.38,30.0,instantaneous_fallback,222.667,394.0,,6.0,1537.5,1537.5,-37.0,3,0.33,-37.0,stress_load,0.6359,0.3,0.492,1.0,0.5106,2
2026-08-23 02:20:28,127.7,43.33,instantaneous_fallback,181.0,100.0,,6.0,1497.0,1560.0,-36.0,3,1.0,-36.8,stress_load,0.8513,0.4333,0.4891,0.3333,0.5131,2
2026-08-23 02:20:33,101.96,33.33,instantaneous_fallback,196.25,178.0,,5.0,1216.2,1216.2,-37.0,3,-1.0,-36.93,stress_load,0.6797,0.3333,0.3892,0.5933,0.4528,1
2026-08-23 02:20:38,67.35,30.0,instantaneous_fallback,267.0,0.0,,5.0,1686.6,1692.6,-36.67,3,0.33,-36.8,stress_load,0.449,0.3,0.5407,0.0,0.3329,1
2026-08-23 02:20:48,235.99,40.0,instantaneous_fallback,178.5,241.0,,10.0,1233.0,1342.8,-35.33,3,1.33,-36.4,stress_load,1.0,0.4,0.4121,0.8033,0.5829,2
2026-08-23 02:20:53,59.21,23.33,instantaneous_fallback,100.0,0.0,,5.0,669.0,669.0,-35.33,3,0.0,-36.07,stress_load,0.3947,0.2333,0.2141,0.0,0.2267,0
2026-08-23 02:21:01,210.1,34.48,instantaneous_fallback,149.0,89.0,,8.0,716.62,716.62,-33.67,3,1.67,-35.6,stress_load,1.0,0.3448,0.2293,0.2967,0.4455,1
2026-08-23 02:21:06,125.49,30.0,instantaneous_fallback,89.75,72.0,,5.0,2028.6,2028.6,-33.67,3,0.0,-34.93,stress_load,0.8366,0.3,0.6492,0.24,0.4682,1
2026-08-23 02:21:11,99.59,36.67,instantaneous_fallback,110.5,107.0,,5.0,1027.2,1034.4,-33.0,3,0.67,-34.2,stress_load,0.6639,0.3667,0.3299,0.3567,0.4173,1
2026-08-23 02:21:16,118.1,40.0,instantaneous_fallback,205.0,161.0,,5.0,1363.2,1363.2,-34.0,3,-1.0,-33.93,stress_load,0.7873,0.4,0.4362,0.5367,0.5052,2
2026-08-23 02:21:21,128.65,44.83,instantaneous_fallback,121.5,268.0,,5.0,1339.8,1339.8,-35.67,3,-1.67,-34.0,stress_load,0.8577,0.4483,0.4287,0.8933,0.593,2
2026-08-23 02:21:26,101.49,0.0,delta,187.5,362.0,,5.0,871.2,877.2,-34.33,3,1.33,-34.13,stress_load,0.6766,0.0,0.2797,1.0,0.3413,1
2026-08-23 02:21:31,109.62,33.33,instantaneous_fallback,201.25,291.0,,5.0,1678.8,1713.6,-34.67,3,-0.33,-34.33,stress_load,0.7308,0.3333,0.5428,0.97,0.5502,2
2026-08-23 02:21:36,82.52,31.03,instantaneous_fallback,269.0,2.0,,5.0,1297.2,1308.0,-33.0,3,1.67,-34.33,stress_load,0.5501,0.3103,0.4168,0.0067,0.334,1
2026-08-23 02:21:42,123.05,27.59,instantaneous_fallback,163.75,45.0,,6.0,879.0,879.0,-34.67,3,-1.67,-34.47,stress_load,0.8203,0.2759,0.2813,0.15,0.367,1
2026-08-23 02:21:47,135.81,100.0,delta,221.25,304.0,,5.0,1143.0,1143.0,-33.67,3,1.0,-34.07,stress_load,0.9054,1.0,0.3658,1.0,0.8542,3
2026-08-23 02:21:52,117.33,33.33,instantaneous_fallback,195.5,237.0,,5.0,1171.2,1171.2,-34.67,3,-1.0,-34.13,stress_load,0.7822,0.3333,0.3748,0.79,0.4999,1
2026-08-23 02:21:57,136.2,30.0,instantaneous_fallback,108.0,140.0,,5.0,1345.2,1350.0,-36.33,3,-1.67,-34.47,stress_load,0.908,0.3,0.4312,0.4667,0.4728,1
2026-08-23 02:22:02,132.53,31.03,instantaneous_fallback,119.5,173.0,,5.0,1618.2,1618.2,-36.0,3,0.33,-35.07,stress_load,0.8835,0.3103,0.5178,0.5767,0.5064,2
2026-08-23 02:22:08,121.93,0.0,delta,153.75,158.0,,6.0,644.0,644.0,-34.33,3,1.67,-35.0,stress_load,0.8129,0.0,0.2061,0.5267,0.2828,1
2026-08-23 02:22:12,117.69,65.52,instantaneous_fallback,150.0,10.0,,4.0,1875.0,1984.5,-33.33,3,1.0,-34.93,stress_load,0.7846,0.6552,0.6175,0.0333,0.5803,2
2026-08-23 02:22:22,176.22,33.33,instantaneous_fallback,165.25,158.0,,10.0,928.2,928.2,-35.67,3,-2.33,-35.13,stress_load,1.0,0.3333,0.297,0.5267,0.4884,1
2026-08-23 02:22:27,130.34,30.0,instantaneous_fallback,72.75,90.0,,5.0,1536.6,1536.6,-34.33,3,1.33,-34.73,stress_load,0.8689,0.3,0.4917,0.3,0.4521,1
2026-08-23 03:13:59,0.0,31.03,instantaneous,48.5,64.0,,3092.0,0.0,0.0,-32.33,3,0.0,-32.33,stress_load,0.0,0.3103,0.0,0.2133,0.1716,0
2026-08-23 03:14:03,50.29,100.0,delta,120.5,216.0,,4.0,1278.0,1278.0,-32.0,3,0.33,-32.17,stress_load,0.3353,1.0,0.409,0.72,0.7069,2
2026-08-23 03:14:07,91.18,36.67,instantaneous_fallback,283.5,658.0,,4.0,2361.0,2361.0,-32.67,3,-0.67,-32.33,stress_load,0.6079,0.3667,0.7555,1.0,0.5877,2
2026-08-23 03:14:12,114.71,48.28,instantaneous_fallback,52.25,34.0,,5.0,1314.6,1373.4,-33.0,3,-0.33,-32.5,stress_load,0.7647,0.4828,0.4301,0.1133,0.4732,1
2026-08-23 03:14:20,109.12,23.33,instantaneous_fallback,133.0,223.0,,8.0,1453.5,1454.25,-35.33,3,-2.33,-33.07,stress_load,0.7275,0.2333,0.4652,0.7433,0.455,1
2026-08-23 03:14:24,118.54,26.67,instantaneous_fallback,120.75,183.0,,4.0,3414.0,3414.0,-34.0,3,1.33,-33.4,stress_load,0.7903,0.2667,1.0,0.61,0.5696,2
2026-08-23 03:14:29,127.29,30.0,instantaneous_fallback,97.0,75.0,,5.0,2474.4,2474.4,-35.0,3,-1.0,-34.0,stress_load,0.8486,0.3,0.7918,0.25,0.5006,2
2026-08-23 03:14:33,125.04,30.0,instantaneous_fallback,83.0,52.0,,4.0,2853.0,2853.0,-35.33,3,-0.33,-34.53,stress_load,0.8336,0.3,0.913,0.1733,0.5103,2
2026-08-23 03:14:37,116.15,33.33,instantaneous_fallback,131.0,207.0,,4.0,2618.25,2618.25,-34.67,3,0.67,-34.87,stress_load,0.7743,0.3333,0.8378,0.69,0.5759,2
2026-08-23 03:14:42,104.46,30.0,instantaneous_fallback,452.667,41.0,,5.0,2474.4,2474.4,-34.0,3,0.67,-34.6,stress_load,0.6964,0.3,0.7918,0.1367,0.4531,1
2026-08-23 03:14:47,149.7,34.48,instantaneous_fallback,115.5,148.0,,5.0,2877.0,2877.0,-34.67,3,-0.67,-34.73,stress_load,0.998,0.3448,0.9206,0.4933,0.6129,2
2026-08-23 03:14:52,124.95,0.0,delta,97.5,105.0,,5.0,2737.2,2737.2,-32.33,3,2.33,-34.2,stress_load,0.833,0.0,0.8759,0.35,0.3943,1
2026-08-23 03:14:56,120.54,33.33,instantaneous_fallback,94.5,71.0,,4.0,3954.75,3954.75,-34.67,3,-2.33,-34.07,stress_load,0.8036,0.3333,1.0,0.2367,0.5462,2
2026-08-23 03:15:01,123.4,34.48,instantaneous_fallback,138.5,267.0,,5.0,2682.0,2682.0,-32.33,3,2.33,-33.6,stress_load,0.8227,0.3448,0.8582,0.89,0.6248,2
2026-08-23 03:15:06,115.7,30.0,instantaneous_fallback,162.25,211.0,,5.0,2135.4,2173.8,-32.33,3,0.0,-33.27,stress_load,0.7713,0.3,0.6895,0.7033,0.5327,2
2026-08-23 03:15:10,121.99,31.03,instantaneous_fallback,97.75,94.0,,4.0,2654.25,2654.25,-33.0,3,-0.67,-32.93,stress_load,0.8133,0.3103,0.8494,0.3133,0.5192,2
2026-08-23 03:15:14,122.93,0.0,delta,143.5,97.0,,4.0,3304.5,3304.5,-35.0,3,-2.0,-33.47,stress_load,0.8195,0.0,1.0,0.3233,0.4124,1
2026-08-23 03:15:19,122.34,33.33,instantaneous_fallback,130.5,140.0,,5.0,2150.4,2150.4,-34.67,3,0.33,-33.47,stress_load,0.8156,0.3333,0.6881,0.4667,0.5207,2
2026-08-23 03:15:23,128.94,31.03,instantaneous_fallback,183.25,371.0,,4.0,3191.25,3191.25,-34.0,3,0.67,-33.8,stress_load,0.8596,0.3103,1.0,1.0,0.6616,2
2026-08-23 03:15:28,114.02,100.0,delta,81.0,77.0,,5.0,2243.4,2243.4,-35.67,3,-1.67,-34.47,stress_load,0.7601,1.0,0.7179,0.2567,0.7841,3
2026-08-23 03:15:32,113.97,30.0,instantaneous_fallback,114.75,139.0,,4.0,3075.0,3075.0,-35.33,3,0.33,-34.93,stress_load,0.7598,0.3,0.984,0.4633,0.5533,2
2026-08-23 03:15:36,137.71,31.03,instantaneous_fallback,69.5,75.0,,4.0,3414.0,3414.0,-33.0,3,2.33,-34.53,stress_load,0.9181,0.3103,1.0,0.25,0.5608,2
2026-08-23 03:15:41,115.36,0.0,delta,127.0,149.0,,5.0,2687.4,2687.4,-35.0,3,-2.0,-34.6,stress_load,0.7691,0.0,0.86,0.4967,0.4003,1
2026-08-23 03:15:45,96.05,30.0,instantaneous_fallback,37.667,45.0,,4.0,3430.5,3430.5,-36.67,3,-1.67,-35.13,stress_load,0.6403,0.3,1.0,0.15,0.4856,1
2026-08-23 03:15:51,141.59,30.0,instantaneous_fallback,37.5,40.0,,6.0,2022.5,2022.5,-35.33,3,1.33,-35.07,stress_load,0.9439,0.3,0.6472,0.1333,0.4732,1
2026-08-23 03:15:55,120.52,30.0,instantaneous_fallback,67.0,25.0,,4.0,2670.75,2670.75,-36.0,3,-0.67,-35.2,stress_load,0.8035,0.3,0.8546,0.0833,0.4791,1
2026-08-23 03:16:00,122.09,33.33,instantaneous_fallback,82.25,87.0,,5.0,2044.2,2044.2,-37.0,3,-1.0,-36.0,stress_load,0.8139,0.3333,0.6541,0.29,0.4871,1
2026-08-23 03:16:04,121.89,34.48,instantaneous_fallback,111.75,57.0,,4.0,3015.0,3015.0,-37.0,3,0.0,-36.4,stress_load,0.8126,0.3448,0.9648,0.19,0.5391,2
2026-08-23 03:16:08,125.13,31.03,instantaneous_fallback,78.25,101.0,,4.0,3357.75,3357.75,-37.33,3,-0.33,-36.53,stress_load,0.8342,0.3103,1.0,0.3367,0.557,2
2026-08-23 03:16:13,124.26,31.03,instantaneous_fallback,95.5,90.0,,5.0,2741.4,2741.4,-37.67,3,-0.33,-37.0,stress_load,0.8284,0.3103,0.8772,0.3,0.5258,2
2026-08-23 03:16:17,118.87,0.0,delta,93.0,100.0,,4.0,3072.75,3072.75,-37.67,3,0.0,-37.33,stress_load,0.7925,0.0,0.9833,0.3333,0.4052,1
2026-08-23 03:16:22,118.74,33.33,instantaneous_fallback,97.5,114.0,,5.0,2290.8,2290.8,-37.67,3,0.0,-37.47,stress_load,0.7916,0.3333,0.7331,0.38,0.5119,2
2026-08-23 03:16:26,123.51,30.0,instantaneous_fallback,116.0,103.0,,4.0,3075.0,3075.0,-38.33,3,-0.67,-37.73,stress_load,0.8234,0.3,0.984,0.3433,0.548,2
2026-08-23 03:16:30,116.21,36.67,instantaneous_fallback,78.25,114.0,,4.0,2547.0,2547.0,-37.0,3,1.33,-37.67,stress_load,0.7747,0.3667,0.815,0.38,0.54,2
2026-08-23 03:16:35,111.36,34.48,instantaneous_fallback,25.333,7.0,,5.0,2244.0,2244.0,-36.67,3,0.33,-37.47,stress_load,0.7424,0.3448,0.7181,0.0233,0.4508,1
2026-08-23 03:16:39,90.41,100.0,delta,125.5,3.0,,4.0,2835.0,2835.0,-37.33,3,-0.67,-37.4,stress_load,0.6027,1.0,0.9072,0.01,0.7535,3
2026-08-23 03:16:48,184.83,33.33,instantaneous_fallback,79.75,167.0,,9.0,1131.33,1132.0,-37.33,3,0.0,-37.33,stress_load,1.0,0.3333,0.3621,0.5567,0.5059,2
2026-08-23 03:16:53,122.62,33.33,instantaneous_fallback,90.5,144.0,,5.0,2158.8,2158.8,-36.67,3,0.67,-37.0,stress_load,0.8175,0.3333,0.6908,0.48,0.5236,2
2026-08-23 03:16:58,121.71,30.0,instantaneous_fallback,59.5,70.0,,5.0,2518.8,2518.8,-37.67,3,-1.0,-37.13,stress_load,0.8114,0.3,0.806,0.2333,0.4935,1
2026-08-23 03:17:02,119.21,30.0,instantaneous_fallback,69.75,149.0,,4.0,2845.5,2845.5,-38.33,3,-0.67,-37.47,stress_load,0.7947,0.3,0.9106,0.4967,0.5506,2
2026-08-23 03:17:06,119.91,33.33,instantaneous_fallback,114.0,161.0,,4.0,2700.0,2700.0,-34.33,3,4.0,-36.87,stress_load,0.7994,0.3333,0.864,0.5367,0.5632,2
2026-08-23 03:17:11,98.44,48.28,instantaneous_fallback,86.0,133.0,,5.0,2059.2,2059.2,-34.67,3,-0.33,-36.33,stress_load,0.6563,0.4828,0.6589,0.4433,0.5468,2
2026-08-23 03:17:15,122.11,33.33,instantaneous_fallback,88.5,117.0,,4.0,3173.25,3173.25,-38.0,3,-3.33,-36.6,stress_load,0.8141,0.3333,1.0,0.39,0.5713,2
2026-08-23 03:17:19,124.71,34.48,instantaneous_fallback,53.25,82.0,,4.0,3504.0,3504.0,-36.33,3,1.67,-36.33,stress_load,0.8314,0.3448,1.0,0.2733,0.5624,2
2026-08-23 03:17:24,117.85,30.0,instantaneous_fallback,114.75,99.0,,5.0,2803.8,2803.8,-39.0,3,-2.67,-36.47,stress_load,0.7857,0.3,0.8972,0.33,0.5211,2
2026-08-23 03:17:28,121.45,30.0,instantaneous_fallback,59.25,102.0,,4.0,3051.75,3051.75,-39.0,3,0.0,-37.4,stress_load,0.8097,0.3,0.9766,0.34,0.5433,2
2026-08-23 03:17:33,123.43,30.0,instantaneous_fallback,86.0,80.0,,5.0,2921.4,2921.4,-38.33,3,0.67,-38.13,stress_load,0.8229,0.3,0.9348,0.2667,0.5265,2
2026-08-23 03:17:37,127.2,30.0,instantaneous_fallback,133.5,87.0,,4.0,3148.5,3148.5,-38.67,3,-0.33,-38.27,stress_load,0.848,0.3,1.0,0.29,0.5481,2
2026-08-23 03:17:42,121.83,30.0,instantaneous_fallback,146.0,235.0,,5.0,2775.6,2775.6,-36.67,3,2.0,-38.33,stress_load,0.8122,0.3,0.8882,0.7833,0.5926,2
2026-08-23 03:17:46,121.03,30.0,instantaneous_fallback,135.5,46.0,,4.0,3086.25,3086.25,-37.67,3,-1.0,-38.07,stress_load,0.8069,0.3,0.9876,0.1533,0.5169,2
