sample_id,timestep,throughput_mbps,channel_occupancy_percent,latency_ms,jitter_ms,tx_retries_delta,tx_failed_delta,rssi_dbm,rssi_delta_db,rssi_moving_avg_dbm,label,scenario
350,0,0.28395270986058735,0.40002999850007503,0.07504145936981758,0.019813519813519812,0.1603513430701665,0.1427402491135558,0.5680163122633266,0.38461538461538464,0.6586102719033233,2,high_load
350,1,0.30306368913937026,0.25003749812509374,0.11608623548922056,0.0,0.26262213597521533,0.2337788283783374,0.5825808330905914,0.6346153846153846,0.633534743202417,2,high_load
350,2,0.557057502436544,0.8000599970001501,0.05085737976782753,0.019813519813519812,0.0740816396009941,0.06606661211625299,0.742790562190504,0.8269230769230769,0.6622356495468278,2,high_load
350,3,0.7110894529429213,0.2999850007499625,0.059286898839137646,0.04195804195804196,0.181799611888469,0.1618328938994454,0.611709874745121,0.4423076923076923,0.6525679758308156,2,high_load
350,4,0.4681978049917369,0.26548672566371684,0.09950248756218906,0.0944055944055944,0.23422871344431961,0.2085038033760645,0.7719196038450336,0.8269230769230769,0.6586102719033233,2,high_load
350,5,0.4595109962286537,0.2827358632068397,0.11608623548922056,0.15734265734265734,0.1812548939502264,0.16134800133345456,0.7282260413632392,0.5576923076923077,0.6918429003021149,2,high_load
350,6,0.33492944616297304,0.3500824958752063,0.06412437810945273,0.029137529137529136,0.22496850849419536,0.20413977028214686,0.8593067288086222,0.7884615384615384,0.7492447129909366,2,high_load
350,7,0.21678884698504172,0.4499775011249437,0.0,0.0,0.25104687978756,0.22347486135103192,0.8593067288086222,0.6153846153846154,0.7734138972809668,2,high_load
350,8,0.8283825585829908,0.26548672566371684,0.08043117744610281,0.04312354312354312,0.1293705103326184,0.11516198442282631,0.8447422079813575,0.5961538461538461,0.8217522658610272,2,high_load
350,9,0.3985762108563922,0.20008999550022502,0.08913764510779436,0.0780885780885781,0.37085078132979266,0.33012092008364397,0.9612583745994757,0.7692307692307693,0.8610271903323264,2,high_load
351,0,0.7110894529429213,0.2999850007499625,0.059286898839137646,0.04195804195804196,0.181799611888469,0.1618328938994454,0.611709874745121,0.4423076923076923,0.6525679758308156,2,high_load
351,1,0.4681978049917369,0.26548672566371684,0.09950248756218906,0.0944055944055944,0.23422871344431961,0.2085038033760645,0.7719196038450336,0.8269230769230769,0.6586102719033233,2,high_load
351,2,0.4595109962286537,0.2827358632068397,0.11608623548922056,0.15734265734265734,0.1812548939502264,0.16134800133345456,0.7282260413632392,0.5576923076923077,0.6918429003021149,2,high_load
351,3,0.33492944616297304,0.3500824958752063,0.06412437810945273,0.029137529137529136,0.22496850849419536,0.20413977028214686,0.8593067288086222,0.7884615384615384,0.7492447129909366,2,high_load
351,4,0.21678884698504172,0.4499775011249437,0.0,0.0,0.25104687978756,0.22347486135103192,0.8593067288086222,0.6153846153846154,0.7734138972809668,2,high_load
351,5,0.8283825585829908,0.26548672566371684,0.08043117744610281,0.04312354312354312,0.1293705103326184,0.11516198442282631,0.8447422079813575,0.5961538461538461,0.8217522658610272,2,high_load
351,6,0.3985762108563922,0.20008999550022502,0.08913764510779436,0.0780885780885781,0.37085078132979266,0.33012092008364397,0.9612583745994757,0.7692307692307693,0.8610271903323264,2,high_load
351,7,0.3532353065807873,0.3689815509224539,0.07172470978441128,0.05244755244755245,0.5096517209682362,0.45367760705518684,0.9417419166909409,0.5896153846153847,0.9054380664652569,2,high_load
351,8,0.41069536844781557,0.31723413829308544,0.08208955223880597,0.07342657342657342,0.37115718517005414,0.3303936721520138,0.8060005825808332,0.4357692307692308,0.8942598187311178,2,high_load
351,9,0.48684266282469596,0.2999850007499625,0.054311774461028195,0.04428904428904429,0.41252170360535184,0.3672152013819438,0.951645790853481,0.8076923076923077,0.9132930513595167,2,high_load
352,0,0.4595109962286537,0.2827358632068397,0.11608623548922056,0.15734265734265734,0.1812548939502264,0.16134800133345456,0.7282260413632392,0.5576923076923077,0.6918429003021149,2,high_load
352,1,0.33492944616297304,0.3500824958752063,0.06412437810945273,0.029137529137529136,0.22496850849419536,0.20413977028214686,0.8593067288086222,0.7884615384615384,0.7492447129909366,2,high_load
352,2,0.21678884698504172,0.4499775011249437,0.0,0.0,0.25104687978756,0.22347486135103192,0.8593067288086222,0.6153846153846154,0.7734138972809668,2,high_load
352,3,0.8283825585829908,0.26548672566371684,0.08043117744610281,0.04312354312354312,0.1293705103326184,0.11516198442282631,0.8447422079813575,0.5961538461538461,0.8217522658610272,2,high_load
352,4,0.3985762108563922,0.20008999550022502,0.08913764510779436,0.0780885780885781,0.37085078132979266,0.33012092008364397,0.9612583745994757,0.7692307692307693,0.8610271903323264,2,high_load
352,5,0.3532353065807873,0.3689815509224539,0.07172470978441128,0.05244755244755245,0.5096517209682362,0.45367760705518684,0.9417419166909409,0.5896153846153847,0.9054380664652569,2,high_load
